title,phone,email,platform,address,website,review_rating,review_count,category,industry,scraped_at,plus_code,open_hours,status,price_range,link,latitude,longitude,emails,contact_url
TurfPro Lawn & Snow,+1 907-334-3331,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"12201 Wagner St, Anchorage, AK 99516, United States",turfprolawnandsnow.com,4.4,20,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"456H+47 Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/TurfPro+Lawn+%26+Snow/@61.1103197,-149.821837,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8bd5955555555:0xe140d37af9a0ad6d!8m2!3d61.1103197!4d-149.821837!16s%2Fg%2F11b7j_w9f8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1103197,-149.821837,['605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com'],https://turfprolawnandsnow.com
"Yard Chief Yard Care, Inc",+1 907-337-3355,yrdchief@pobox.alaska.net,WordPress,"1425 N, 1425 Spar Ave #2, Anchorage, AK 99501, United States",yardchiefalaska.com,3.4,5,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"64FV+6R Mountain View, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Yard+Chief+Yard+Care,+Inc/@61.2230278,-149.855402,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897b718216d33:0xd8460e3e7ca1a7ca!8m2!3d61.2230278!4d-149.855402!16s%2Fg%2F11jmy_d6j9?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2230278,-149.855402,['yrdchief@pobox.alaska.net'],https://yardchiefalaska.com
Snip&Clip Alaska,+1 907-215-7012,snipandcliplawn@gmail.com,Squarespace,"4740 Greenstreet Cir, Wasilla, AK 99654, United States",snipandclipalaska.com,4.6,81,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"HM99+RG Wasilla, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Snip%26Clip+Alaska/@61.5695117,-149.3312266,17z/data=!3m1!4b1!4m6!3m5!1s0x318c2bf6663bf1d:0x65b9e04c5bc0550!8m2!3d61.5695117!4d-149.3312266!16s%2Fg%2F11jzvf1yw8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5695117,-149.3312266,['snipandcliplawn@gmail.com'],https://snipandclipalaska.com
Highmark Services,+1 907-782-6339,,WordPress,,highmarkservicesak.com,5.0,41,Snow removal service,Landscaping,2026-05-28T16:47:23.451383,,,Open 24 hours,,"https://www.google.com/maps/place/Highmark+Services/@61.093143,-149.7813337,12z/data=!3m1!4b1!4m6!3m5!1s0x56c89b5f9dd73973:0x49ae0b27877a993b!8m2!3d61.093143!4d-149.7813337!16s%2Fg%2F11ghltzr30?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.093143,-149.7813337,[],
Reaper Lawns,+1 907-202-3494,,,"9010 Elim St, Anchorage, AK 99507, United States",,5.0,1,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"45Q6+J2 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Reaper+Lawns/@61.1391067,-149.8399609,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899ece4f7880b:0x9f64a5ea7c85906f!8m2!3d61.1391067!4d-149.8399609!16s%2Fg%2F11w7d1zd7r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1391067,-149.8399609,,
The Lawnsmith,+1 907-841-8035,aklawnsmith@yahoo.com,,"199 E Nelson Ave, Wasilla, AK 99654, United States",aklawnsmith.com,4.7,14,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"HHP2+5R Wasilla, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/The+Lawnsmith/@61.5854582,-149.4479968,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8de652d8007cb:0xa6f26a7ac6043d0d!8m2!3d61.5854582!4d-149.4479968!16s%2Fg%2F11g6_8hbnf?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5854582,-149.4479968,['aklawnsmith@yahoo.com'],https://aklawnsmith.com
Big Green Lawn And Snow LLC,+1 907-440-7046,,,,biggreenlawnandsnowmaintenance.com,4.9,60,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Big+Green+Lawn+And+Snow+LLC/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x635cf7a44152806b:0xb1c12be556babf94!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11xfpl0p2b?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
Just Lawns,+1 907-248-0800,,,"3701 Huffman Rd, Anchorage, AK 99516, United States",justlawns.net,3.5,58,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"455P+JJ Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Just+Lawns/@61.1090847,-149.8134388,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89a23cf50385d:0xce54f972369cdf01!8m2!3d61.1090847!4d-149.8134388!16s%2Fg%2F1tg7rrmj?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1090847,-149.8134388,[],
AK Mow & Snow,+1 907-440-1563,estimate@akmowandsnow.com,WordPress,"2211 Olympic Dr, Anchorage, AK 99515, United States",akmowandsnow.com,4.6,9,Snow removal service,Landscaping,2026-05-28T16:47:23.451383,"43JH+WR Bayshore / Klatt, Anchorage, AK, USA",,,,"https://www.google.com/maps/place/AK+Mow+%26+Snow/@61.1322574,-149.920411,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897c2ffffffff:0x870e4bb8d870c36b!8m2!3d61.1322574!4d-149.920411!16s%2Fg%2F1thsfnl2?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1322574,-149.920411,['estimate@akmowandsnow.com'],https://akmowandsnow.com
Speedy Lawn and Snow LLC,+1 907-232-4059,,,"4055 N Christiansen Ln, Palmer, AK 99645, United States",jobbersites.com,4.9,67,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,"JVG4+Q9 Palmer, Alaska, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Speedy+Lawn+and+Snow+LLC/@61.626908,-149.144037,17z/data=!3m1!4b1!4m6!3m5!1s0x56c91fcb4392ad25:0xd93b271cd22d84b0!8m2!3d61.626908!4d-149.144037!16s%2Fg%2F11vxyd91nf?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.626908,-149.144037,[],
J & JL Landscaping & Snow Removal,+1 907-312-4807,,,,facebook.com,4.2,11,Landscaper,Landscaping,2026-05-28T16:47:23.451383,,,Open 24 hours,,"https://www.google.com/maps/place/J+%26+JL+Landscaping+%26+Snow+Removal/@54.4398754,-136.3278239,5z/data=!3m1!4b1!4m6!3m5!1s0x56c896a11abd75f5:0xfa00daa804160f4c!8m2!3d54.4398754!4d-136.3278239!16s%2Fg%2F11f36kktdw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",54.4398754,-136.3278239,[],
"LuVan Bert's, LLC",+1 907-331-9660,lvbpetwasteandyard@gmail.com,,,luvanbertsllc.com,4.9,36,Landscaper,Landscaping,2026-05-28T16:47:23.451383,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/LuVan+Bert's,+LLC/@61.1806455,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c89132fcac8e77:0xf0fdb313408c32b9!8m2!3d61.1806455!4d-149.4491109!16s%2Fg%2F11ckkywy14?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1806455,-149.4491109,['lvbpetwasteandyard@gmail.com'],https://luvanbertsllc.com
Lawns and Landscapes Inc.,,,,"2825 Rose St, Anchorage, AK 99508, United States",lawnslandscaping.com,5.0,4,Landscaper,Landscaping,2026-05-28T16:47:23.451383,"56VC+V2 U-MED District, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Lawns+and+Landscapes+Inc./@61.1947121,-149.7799565,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897827888f01b:0xf52354cf015e348e!8m2!3d61.1947121!4d-149.7799565!16s%2Fg%2F11hy99bg51?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1947121,-149.7799565,[],
Green Helper AK,+1 907-444-9198,,WordPress,,greenhelperak.com,4.9,33,Lawn care service,Landscaping,2026-05-28T16:47:23.451383,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Green+Helper+AK/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0xb72cbdc0f9b709:0x2c891089dd836d03!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11khw1m8tb?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
G's Groundskeeping and Maintenance,+1 907-750-9394,gs.groundskeeping1@gmail.com,Squarespace,,gsgroundskeeping.com,5.0,34,Landscaper,Landscaping,2026-05-28T16:51:05.176198,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/G's+Groundskeeping+and+Maintenance/@67.6480379,-153.5409672,6z/data=!3m1!4b1!4m6!3m5!1s0x63fa62841409e13f:0x76a4796c458fafd2!8m2!3d67.6480379!4d-153.5409672!16s%2Fg%2F11kqm_35qw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",67.6480379,-153.5409672,['gs.groundskeeping1@gmail.com'],https://gsgroundskeeping.com
A&A Landscaping & rock walls,+1 907-317-5887,j.doe@inbox.com,WordPress,,anchorageaalandscaping.com,4.3,6,Landscape designer,Landscaping,2026-05-28T16:51:05.176198,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/A%26A+Landscaping+%26+rock+walls/@61.1806455,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c897b1a93887c9:0xcde611b69056769c!8m2!3d61.1806455!4d-149.4491109!16s%2Fg%2F11j2mhhhjg?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1806455,-149.4491109,['j.doe@inbox.com'],https://anchorageaalandscaping.com
A-1 Lawn & Landscaping,+1 907-248-7000,services@a1lawn.com,WordPress,"6727 Old Seward Hwy, Anchorage, AK 99518, United States",a1lawn.com,4.2,138,Landscaper,Landscaping,2026-05-28T16:51:05.176198,"545P+VG Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/A-1+Lawn+%26+Landscaping/@61.1596819,-149.8636882,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89778974bc3a9:0xa66e7b7d29ee23c1!8m2!3d61.1596819!4d-149.8636882!16s%2Fg%2F1tfvywtq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1596819,-149.8636882,"['services@a1lawn.com', 'john@doe.com']",https://a1lawn.com/contact
Aurora Lawn service,,,,"Badger Rd, Fort Wainwright, AK 99703, United States",,5.0,4,,Landscaping,2026-05-28T16:51:05.176198,"RCFW+PV Fort Wainwright, Fairbanks, AK, USA",,Permanently closed,,"https://www.google.com/maps/place/Aurora+Lawn+service/@64.8243138,-147.5527671,17z/data=!3m1!4b1!4m6!3m5!1s0x51324fd1e5dae4a3:0x4206df4ac751e593!8m2!3d64.8243138!4d-147.5527671!16s%2Fg%2F11vwt4l01j?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8243138,-147.5527671,,
Landscape Alaska,+1 907-321-4149,landscapealaska@gmail.com,WordPress,"11029 Mendenhall Loop Rd, Juneau, AK 99801, United States",landscapealaska.com,5.0,6,Plant nursery,Landscaping,2026-05-28T16:51:05.176198,"99VM+3X Back Loop, Juneau, AK, USA",,Closed · Opens 10 AM,,"https://www.google.com/maps/place/Landscape+Alaska/@58.3927093,-134.6150128,17z/data=!3m1!4b1!4m6!3m5!1s0x5400e20f631f93b1:0xc4609b94fd7372c7!8m2!3d58.3927093!4d-134.6150128!16s%2Fg%2F1z44sfrgs?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",58.3927093,-134.6150128,['landscapealaska@gmail.com'],https://landscapealaska.com
McIntosh Mowing - Now Scheduling Summer Lawn Care and Landscaping,+1 907-590-2012,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,"2310 Frank Ave, Fairbanks, AK 99701, United States",mcintoshmowing.com,4.6,30,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"R66F+9C Fairbanks, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/McIntosh+Mowing+-+Now+Scheduling+Summer+Lawn+Care+and+Landscaping/@64.8109791,-147.7763853,17z/data=!3m1!4b1!4m6!3m5!1s0x51324f8f1af4cb21:0x1c04f57a57968e47!8m2!3d64.8109791!4d-147.7763853!16s%2Fg%2F11jg02q7xw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8109791,-147.7763853,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'c183baa23371454f99f417f6616b724d@sentry.wixpress.com']",https://mcintoshmowing.com
R & M Outdoor Services LLC,+1 907-483-1408,sales@rmoutdoorservices.com,Squarespace,"AK-2, North Pole, AK 99705, United States",rmoutdoorservices.com,5.0,13,Snow removal service,Landscaping,2026-05-28T16:51:05.176198,"QJ6R+FP North Pole, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/R+%26+M+Outdoor+Services+LLC/@64.7612355,-147.3582071,17z/data=!3m1!4b1!4m6!3m5!1s0x91724ae7356f817:0x9bb62dfc33ae6f36!8m2!3d64.7612355!4d-147.3582071!16s%2Fg%2F11sd9qk4wh?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.7612355,-147.3582071,['sales@rmoutdoorservices.com'],https://rmoutdoorservices.com
"Kelly Lawn & Landscaping, LLC",+1 907-441-8923,office@kellyllc.net,WordPress,"725 E 81st Ave, Anchorage, AK 99518, United States",kellyllc.net,4.8,297,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"44XJ+5H Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Kelly+Lawn+%26+Landscaping,+LLC/@61.1478902,-149.8685624,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899d41ffb817f:0xe1f9ac17b94f4773!8m2!3d61.1478902!4d-149.8685624!16s%2Fg%2F1w455bs4?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1478902,-149.8685624,['office@kellyllc.net'],https://kellyllc.net
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/No+Mow+Worries/@61.5918474,-149.2906367,17z/data=!3m1!4b1!4m6!3m5!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5918474,-149.2906367,['907nomowworries@gmail.com'],https://nomowworriesak.com
Chena Lawn Care,+1 907-388-1816,,,"Chena Pump Rd, Fairbanks, AK 99709, United States",m.facebook.com,4.8,23,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"R4XQ+WV Fairbanks, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Chena+Lawn+Care/@64.8498442,-147.8603136,17z/data=!3m1!4b1!4m6!3m5!1s0x5132454c0018293b:0x2035fbcd5bb92898!8m2!3d64.8498442!4d-147.8603136!16s%2Fg%2F11hd6xbmxk?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8498442,-147.8603136,[],
Midnight Sun Mowing,+1 907-460-5296,midnightsunmowing@gmail.com,Duda,"1143 Kodiak St, Fairbanks, AK 99709, United States",midnightsunmowing.com,5.0,6,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"R6QC+C4 Fairbanks, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/Midnight+Sun+Mowing/@64.8385467,-147.7797442,17z/data=!3m1!4b1!4m6!3m5!1s0x51325bb2d1c33db1:0x454d6acabc8ee820!8m2!3d64.8385467!4d-147.7797442!16s%2Fg%2F11y3m43ybr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8385467,-147.7797442,['midnightsunmowing@gmail.com'],https://midnightsunmowing.com
Green Fields Services,+1 907-799-6955,,,"1582 Madeline St, North Pole, AK 99705, United States",godaddysites.com,3.9,7,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"QHWW+MF North Pole, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Green+Fields+Services/@64.7966613,-147.4037704,17z/data=!3m1!4b1!4m6!3m5!1s0x5132454c6ca9f565:0xa6c09014943c2cba!8m2!3d64.7966613!4d-147.4037704!16s%2Fg%2F11ggbc8bwt?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.7966613,-147.4037704,[],
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
Alaska Premier Services,+1 907-887-4545,,WordPress,"8240 Hartzell Rd #3, Anchorage, AK 99507, United States",alaskapremierservices.com,4.8,120,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"45W2+F4 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Alaska+Premier+Services/@61.1461365,-149.8496768,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8975e31f9bbbb:0x43abd6a3b133f074!8m2!3d61.1461365!4d-149.8496768!16s%2Fg%2F11xdl5b7n?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1461365,-149.8496768,[],
Yardigans AK,+1 907-290-4954,,WordPress,"4340 Tikishla St, Anchorage, AK 99504, United States",yardigansaks.com,4.9,67,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"57J8+CQ Scenic Foothills, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Yardigans+AK/@61.1810433,-149.7331056,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897658e945edd:0x5fdae964818cd59!8m2!3d61.1810433!4d-149.7331056!16s%2Fg%2F11rqgxpm4_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1810433,-149.7331056,[],
Lawns & Lots,+1 907-952-0321,,,"721 Depot Dr, Anchorage, AK 99501, United States",lawnsandlots.com,5.0,50,Lawn care service,Landscaping,2026-05-28T16:51:05.176198,"64C3+M7 Downtown, Anchorage, AK, USA",,Open 24 hours,,"https://www.google.com/maps/place/Lawns+%26+Lots/@61.2216851,-149.89684,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8971325d81a8b:0x93967cdf7e2ad9cf!8m2!3d61.2216851!4d-149.89684!16s%2Fg%2F11q1vqfbtr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2216851,-149.89684,[],
Above And Beyond Yard Care & Snow Removal LLC.,+1 907-495-0579,aboveandbeyondyardcareak@gmail.com,GoDaddy,,aboveandbeyondyardcare.net,5.0,39,Landscaper,Landscaping,2026-05-28T16:54:05.148638,,,Closed · Opens 6:30 AM,,"https://www.google.com/maps/place/Above+And+Beyond+Yard+Care+%26+Snow+Removal+LLC./@61.731455,-149.7690719,9z/data=!3m1!4b1!4m6!3m5!1s0x46e30c83b4b551d:0xaee85e36a5b5219c!8m2!3d61.731455!4d-149.7690719!16s%2Fg%2F11wp0dxp_v?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.731455,-149.7690719,"['aboveandbeyondyardcareak@gmail.com', 'filler@godaddy.com', 'wweeiihhuuaanngg@gmail.com']",https://aboveandbeyondyardcare.net
North Star Landscaping,+1 907-301-9402,konstantin@northstarlandscapingak.com,GoDaddy,,northstarlandscapingak.com,4.4,20,Landscaper,Landscaping,2026-05-28T16:54:05.148638,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/North+Star+Landscaping/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c897fb977794bf:0x4bde8afbb4dc55d7!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11c6yhysmm?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,"['konstantin@northstarlandscapingak.com', 'contact@sansoxygen.com']",https://northstarlandscapingak.com
Landscape Alaska,+1 907-321-4149,landscapealaska@gmail.com,WordPress,"11029 Mendenhall Loop Rd, Juneau, AK 99801, United States",landscapealaska.com,5.0,6,Plant nursery,Landscaping,2026-05-28T16:54:05.148638,"99VM+3X Back Loop, Juneau, AK, USA",,Closed · Opens 10 AM,,"https://www.google.com/maps/place/Landscape+Alaska/@58.3927093,-134.6150128,17z/data=!3m1!4b1!4m6!3m5!1s0x5400e20f631f93b1:0xc4609b94fd7372c7!8m2!3d58.3927093!4d-134.6150128!16s%2Fg%2F1z44sfrgs?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",58.3927093,-134.6150128,['landscapealaska@gmail.com'],https://landscapealaska.com
Hofmann Contracting,+1 907-373-5200,michael@hllservices.com,WordPress,"276 E Danna Ave, Wasilla, AK 99654, United States",hllservices.com,4.9,37,Construction company,Landscaping,2026-05-28T16:54:05.148638,"HHP3+9W Wasilla, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Hofmann+Contracting/@61.5859639,-149.445224,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8dd8e4fb95f23:0xdc7d06351c07d5fc!8m2!3d61.5859639!4d-149.445224!16s%2Fg%2F11rhlzf0p_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5859639,-149.445224,"['michael@hllservices.com', 'hofmannlandscapellc@gmail.com']",https://hllservices.com
Red Valley Services,+1 907-600-1411,info@redvalleyservices.com,WordPress,,redvalleyservices.com,4.5,54,Earth works company,Landscaping,2026-05-28T16:54:05.148638,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Red+Valley+Services/@61.307439,-158.8131739,4z/data=!3m1!4b1!4m6!3m5!1s0x56c8e3dacc6ee815:0x5e8258086aa799fd!8m2!3d61.307439!4d-158.813174!16s%2Fg%2F11k5696jtc?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.307439,-158.8131739,['info@redvalleyservices.com'],https://redvalleyservices.com
Summit Earthworks,+1 907-209-6521,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,Wix,"8904 Birch Ln, Juneau, AK 99801, United States",summitlandscapes.net,5.0,1,Excavating contractor,Landscaping,2026-05-28T16:54:05.148638,"9CVF+55 Mendenhall Valley, Juneau, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Summit+Earthworks/@58.392999,-134.57704,17z/data=!3m1!4b1!4m6!3m5!1s0xa2b258742efd5129:0x27cef12d46ebef5b!8m2!3d58.392999!4d-134.57704!16s%2Fg%2F11vyby9k98?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",58.392999,-134.57704,"['1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com', '9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com', 'bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com']",https://summitlandscapes.net
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T16:54:05.148638,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
Seth's Lawn Care LLC,+1 907-313-7616,,,,sethslawncareak.wixsite.com,5.0,11,,Landscaping,2026-05-28T16:54:05.148638,,,Permanently closed,,"https://www.google.com/maps/place/Seth's+Lawn+Care+LLC/@61.697574,-149.231605,11z/data=!3m1!4b1!4m6!3m5!1s0x4c40cea54a8876d5:0x6681abfacd58b6ca!8m2!3d61.697574!4d-149.231605!16s%2Fg%2F11sr_22jgz?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.697574,-149.231605,[],
907 Lawn and Landscaping,+1 907-947-8847,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,,907landscaping.com,4.8,38,Lawn care service,Landscaping,2026-05-28T16:54:05.148638,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/907+Lawn+and+Landscaping/@61.3159132,-149.497469,12z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb7ce39980db:0x144a39629b06963!8m2!3d61.3159132!4d-149.497469!16s%2Fg%2F11h2bp1r5c?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.3159132,-149.497469,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com']",https://907landscaping.com
